CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
24271,Male ,37.0,22,62.0
24272,Female,,63,72.0
24273,Female,33.0,43,51.0
24274,Male,34.0,21,81.0
24275,Female,34.0,61,55.0
24276,Male,48.0,51,75.0
24277,Female,27.0,26,55.0
24278,Male,37.0,15.0,72.0
24279,Male,37.0,28,61.0
24280,Female,29.0,51$,66.0
24281,Female,39.0,32,48.0
24282,Female,57.0,73,61.0
24283,Female,47.0,31,48.0
24284,Male,47.0,122,49.0
24285,Male,20.0,18,56.0
24286,Female,41.0,54,47.0
24287,Male,36.0,15,59.0
24288,Male,42.0,20,76.0
24289,Male,37.0,15,61.0
24290,Male,25.0,74,55.0
24291,Female,18.0,17,47.0
24292,Male,30.0,47,54.0
24293,Female,35.0,26,65.0
24294,Female,44.0,74,100.0
24295,Female,33.0,53,66.0
24296,Female,31.0,16,52.0
24297,Male,21.0,26,42.0
24298,Male,25.0,23,47.0
24299,Female,48.0,28,52.0
24300,Male,31.0,98,55.0
24301,Female,62.0,16,60.0
24302,Male,18.0,25,54.0
24303,Male,52.0,17,53.0
24304,Male,37.0,74,97.0
24305,Female,34.0,61,70.0
24306,Male,36.0,23,70.0
24307,Male,47.0,16,59.0
24308,Male,36.0,33,65.0
24309,Male,37.0,32,55.0
24310,Male,35.0,18,69.0
24311,Female,31.0,42,65.0
24312,Female,23.0,39,34.0
24313,Male,44.0,150,58.0
24314,Male,37.0,18,80.0
24315,Male,48.0,16,63.0
24316,Female,36.0,15,32.0
24317,Female,34.0,69,49.0
24318,Female,33.0,25,78.0
24319,Female,31.0,24,54.0
24320,Male,33.0,29,48.0
24321,Male,36.0,23,65.0
24322,Male,37.0,28,90.0
24323,Male,37.0,33,51.0
24324,Female,33.0,71,45.0
24325,Male,54.0,76,82.0
24326,Male,18.0,29,38.0
24327,Female,49.0,32,46.0
24328,Female,36.0,45,75.0
24329,Male,35.0,34,55.0
24330,Male,42.0,28,49.0
24331,Female,18.0,20.0,59.0
24332,Male,28.0,89,38.0
24333,Male,50.0,21,20.0
24334,Female,26.0,23,62.0
24335,Male,33.0,21,54.0
24336,Male,60.0,59,70.0
24337,Male,34.0,22,65.0
24338,Female,57.0,26,59.0
24339,Male,31.0,54,66.0
24340,Male,66.0,36,29.0
24341,Female,45.0,36,74.0
24342,Female,19.0,41,45.0
24343,Male,43.0,25,73.0
24344,Female,37.0,48,71.0
24345,Female,42.0,30,74.0
24346,Female,56.0,23,40.0
24347,Male,46.0,20,41.0
24348,Male,49.0,17,68.0
24349,Male,36.0,37,72.0
24350,Female,41.0,25$,56.0
24351,Female,36.0,33,98.0
24352,Female,42.0,32,73.0
24353,Female,18.0,20,31.0
24354,Male,40.0,21,64.0
24355,Male,62.0,34,40.0
24356,Male,22.0,37,45.0
24357,Female,21.0,33,59.0
24358,Female,27.0,49,43.0
24359,Male,39.0,21,85.0
24360,Male,33.0,26,70.0
24361,Male,47.0,103$,54.0
24362,Male,28.0,36.0,61.0
24363,Male,43.0,18$,57.0
24364,Male,33.0,25,39.0
24365,Male,18.0,70,66.0
24366,Female,62.0,84,79.0
24367,Female,51.0,15,46.0
24368,Female,59.0,15,46.0
24369,Male,27.0,24,69.0
24370,Female,69.0,21,63.0
24371,Male,59.0,34,58.0
24372,Male,35.0,18,67.0
24373, Male,50.0,21,44.0
24374,Male,36.0,38,52.0
24375,Male,49.0,63,52.0
24376,Female,33.0,15,70.0
24377, Female,31.0,64$,88.0
24378,Male,37.0,20,84.0
24379,Male,38.0,61,75.0
24380,Male,61.0,22,59.0
24381,Female,51.0,16,51.0
24382,Male,29.0,30,70.0
24383,Male,36.0,35,81.0
24384,Female,40.0,17,56.0
24385,Female,18.0,27,56.0
24386,Female,31.0,24,56.0
24387,Male,45.0,62,88.0
24388,Male,41.0,16$,57.0
24389,Male,35.0,17,69.0
24390,Male,39.0,62,81.0
24391,Male,41.0,29,68.0
24392,Male,24.0,32,41.0
24393,male,24.0,32,20.0
24394,Female,26.0,42,45.0
24395,Female,40.0,58,66.0
24396,Male,18.0,17,40.0
24397,Female,61.0,45,64.0
24398,Male,32.0,17,96.0
24399,Male,18.0,43,47.0
24400,Female,18.0,85,58.0
24401,Male,,33,47.0
24402,Female,25.0,24,54.0
24403,Male,31.0,54,54.0
24404,Male,26.0,32$,73.0
24405,Male,63.0,28,46.0
24406,Male,29.0,22,77.0
24407,Male,53.0,43,42.0
24408,Male,42.0,31,69.0
24409,Female,36.0,16,87.0
24410,Female,44.0,20$,78.0
24411,Male,54.0,45,41.0
24412,Female,47.0,40,38.0
24413,Female,37.0,28,73.0
24414,Female,37.0,122,79.0
24415,Male,67.0,17,46.0
24416,Male,39.0,28,83.0
24417,Female,24.0,33,45.0
24418,FEMALE,41.0,17,77.0
24419,Male,38.0,47,80.0
24420,Female,18.0,20,35.0
24421,Male,36.0,24,75.0
24422,Male,37.0,22,31.0
24423,Male,45.0,19,51.0
24424, Female,44.0,16,53.0
24425,Male,56.0,24,48.0
24426,Male,62.0,47,55.0
24427,Female,19.0,40.0,21.0
24428,Female,44.0,40,67.0
24429,Female,24.0,72,60.0
24430,Male,39.0,17,74.0
24431,Female,39.0,38,53.0
24432,F,45.0,30,67.0
24433,Female,18.0,54,70.0
24434,Male,31.0,19,72.0
24435,Male,38.0,39,50.0
24436,Male,19.0,37,44.0
24437,Female,23.0,15,43.0
24438,Male,51.0,15,70.0
24439,Female,41.0,47,27.0
24440,Female,70.0,21,68.0
24441,Female,36.0,46,67.0
24442,Male,58.0,64,31.0
24443,Male,30.0,45,52.0
24444,Female,49.0,19,44.0
24445,Female,47.0,36,31.0
24446,Male,35.0,33,58.0
24447,Male,31.0,15,60.0
24448,Female,41.0,27,85.0
24449,Male,21.0,32,18.0
24450,Male,56.0,48,37.0
24451,Male,30.0,20,72.0
24452,Male,41.0,24,50.0
24453,Male,53.0,63,85.0
24454,Male,58.0,19,32.0
24455,Female,18.0,44,28.0
24456,Male,18.0,22,47.0
24457,Male,46.0,21,30.0
24458,Male,34.0,18,50.0
24459,Male,44.0,50,70.0
24460,female,18.0,32,76.0
24461,Male,45.0,28,58.0
24462,Male,32.0,42,59.0
24463,Male,36.0,46,90.0
24464,Male,,35,42.0
24465,Male,28.0,62,85.0
24466,Male ,39.0,24,61.0
24467,Female,41.0,22,50.0
24468,Male,30.0,50,84.0
24469,Male,44.0,51,43.0
24470,Male,33.0,17,60.0
24471,Female,24.0,32,35.0
24472,Male,50.0,17,57.0
24473,Male,47.0,40,37.0
24474,Female,46.0,18,47.0
24475,Female,56.0,22,69.0
24476,Female,52.0,43,8.0
24477,Female,20.0,37,48.0
24478,Male,35.0,18,64.0
24479,Female,27.0,60,76.0
24480,Male,22.0,48,35.0
24481,Male,31.0,28,58.0
24482,Male,26.0,27,51.0
24483,Male,60.0,47$,37.0
24484,Male,39.0,18,77.0
24485,Female,58.0,20,62.0
24486,Female,,19,91.0
24487,Female,43.0,44,81.0
24488,Female,31.0,74,70.0
24489,Female,27.0,26,78.0
24490,Male,43.0,20,56.0
24491,Female,39.0,17,54.0
24492,Female,25.0,41,49.0
24493,Male,26.0,16,72.0
24494,Female,54.0,29,63.0
24495,Male,45.0,28,54.0
24496,Female,55.0,17,66.0
24497,Male,38.0,50,83.0
24498,Male,23.0,43,62.0
24499,Female,38.0,44,67.0
24500,Female,47.0,66,51.0
24501,Male,38.0,82,51.0
24502,Female,44.0,39$,47.0
24503,Male,33.0,49,72.0
24504,Male,43.0,20,83.0
24505,Male,30.0,34,67.0
24506,Female,27.0,54,58.0
24507,M,29.0,32,36.0
24508,Male,42.0,59,72.0
24509,Female,50.0,45,31.0
24510,Male,40.0,17,53.0
24511,Male,30.0,40,94.0
24512,Male,44.0,23,34.0
24513,Male,52.0,61,68.0
24514,Female,41.0,100,100.0
24515,Male,35.0,29,39.0
24516,FEMALE,53.0,22,30.0
24517, Male,48.0,34,29.0
24518,Male,,16,60.0
24519,Female,43.0,30,60.0
24520,Female,67.0,47,21.0
24521,Male,31.0,129,87.0
24522,Male,29.0,24,71.0
24523,Female,30.0,44,85.0
24524,Female,49.0,38,59.0
24525,Male,64.0,23,43.0
24526,Female,38.0,65,85.0
24527,Male,48.0,34$,45.0
24528,Female,50.0,55,43.0
24529,Male,18.0,17$,62.0
24530,Male,24.0,48$,49.0
24531,Male,24.0,23,18.0
24532, Male,36.0,16,36.0
24533,Female,27.0,17,70.0
24534,Female,58.0,40,66.0
24535,Male,40.0,21,60.0
24536,Male,63.0,21,47.0
24537,Male,26.0,51,78.0
24538,Male,49.0,21,6.0
24539,Female,46.0,29,27.0
24540,Male,41.0,22,78.0
24541,Male,70.0,81,31.0
24542,Male,34.0,24,77.0
24543,Female,18.0,28,61.0
24544,Male,19.0,40,48.0
24545,Female,68.0,33,38.0
24546,Female,49.0,40,52.0
24547,Male,35.0,46,91.0
24548,Male,49.0,39,47.0
24549,Male,55.0,26,80.0
24550,Male,47.0,15,58.0
24551,Male,54.0,28,54.0
24552,Female,37.0,21,46.0
24553,Female,30.0,24$,55.0
24554,Male,24.0,52,69.0
24555,Male,26.0,50,58.0
24556,Female,24.0,49.0,57.0
24557,Female,45.0,23,76.0
24558,Female,33.0,32,44.0
24559,Male,32.0,27,80.0
24560,Male,29.0,24,63.0
24561,Male,34.0,38,63.0
24562,Female,21.0,,45.0
24563,Male,18.0,36,53.0
24564,Male,32.0,34,63.0
24565,Male,23.0,28,34.0
24566,Male,28.0,96,82.0
24567,Female,38.0,38,85.0
24568,Female,57.0,25,44.0
24569,Female,34.0,58,63.0
24570,Male,40.0,28,38.0
24571,Female,28.0,17,64.0
24572,Female,32.0,15$,45.0
24573,Male,54.0,122,90.0
24574,Male,19.0,21,15.0
24575,Male,34.0,17,33.0
24576,Female,43.0,65,64.0
24577,Male,28.0,19,100.0
24578,Female,61.0,20,45.0
24579,Female,33.0,19,69.0
24580,Female,57.0,86,60.0
24581,Male,49.0,16,30.0
24582,Male,41.0,18,65.0
24583,male,30.0,18,58.0
24584,Male,26.0,82,75.0
24585,Female,22.0,42,41.0
24586,Male,31.0,49,49.0
24587,Male,20.0,21,49.0
24588,Female,37.0,15,64.0
24589,Female,49.0,15,22.0
24590,Female,23.0,84,51.0
24591,Male,,27.0,63.0
24592,Female,18.0,56.0,24.0
24593,Male,41.0,26,72.0
24594, Female,33.0,57,69.0
24595,Female,18.0,31,53.0
24596,Female,39.0,28,68.0
24597,Female,18.0,85,78.0
24598,Male,28.0,37,59.0
24599,Male,55.0,39,47.0
24600,Male,48.0,31,66.0
24601,Male,26.0,43,55.0
24602,Male,18.0,57,62.0
24603,Male,55.0,36,39.0
24604,Female,48.0,19,56.0
24605,Male,47.0,61,86.0
24606,Male,32.0,69$,64.0
24607,Male,58.0,16,44.0
24608,Female,60.0,61,68.0
24609,Female,29.0,16,70.0
24610,Male,58.0,29,62.0
24611,Male,21.0,21,47.0
24612,Female,29.0,15,77.0
24613,Male,26.0,29,70.0
24614,Female,27.0,37,89.0
24615,Male,26.0,46,74.0
24616,Male,56.0,36,45.0
24617,Female,63.0,26,39.0
24618, Female,46.0,24,19.0
24619,Female,53.0,53,39.0
24620,female,32.0,22,45.0
24621,Female,49.0,24,56.0
24622,Male,28.0,67,53.0
24623,Female ,33.0,17,95.0
24624,Female,56.0,40,72.0
24625,Male,36.0,36,49.0
24626,Female,35.0,54,65.0
24627,Female,31.0,34,59.0
24628,Male,31.0,20,65.0
24629,Male,29.0,29$,63.0
24630,Female,52.0,18,62.0
24631,Female,30.0,18,77.0
24632,Male,58.0,57,69.0
24633,Male,27.0,47,82.0
24634,Female,60.0,137,57.0
24635,F,45.0,59,84.0
24636,Male,35.0,15,59.0
24637,Female,33.0,17,46.0
24638,Male,55.0,48,47.0
24639,Male,40.0,19,56.0
24640,Female,42.0,57,80.0
24641,Female,37.0,75,71.0
24642,Male,36.0,60,
24643,Female,46.0,46,33.0
24644,Male,24.0,24,41.0
24645,Female,54.0,21,67.0
24646,Female,19.0,56,66.0
24647,Male,46.0,72$,81.0
24648,Female,25.0,24,48.0
24649,Female,28.0,20,52.0
24650,Female,29.0,40,95.0
24651,Female,19.0,53$,64.0
24652,Male,58.0,40,66.0
24653,Male,36.0,25,43.0
24654,Female,38.0,28$,66.0
24655,Male,50.0,63,74.0
24656,Male,45.0,81,91.0
24657,Male,30.0,35,63.0
24658,Male,34.0,79,96.0
24659,Male,46.0,79,63.0
24660,Male,26.0,17,54.0
24661,Male,44.0,34,92.0
24662,Female,30.0,83,83.0
24663,Male,50.0,22,46.0
24664,Female,37.0,21,55.0
24665,Female,31.0,17$,68.0
24666,Male,53.0,38,39.0
24667,Female,26.0,58,54.0
24668,Female,33.0,,58.0
24669,Male,18.0,24,61.0
24670,Female,35.0,16,55.0
24671,Female,18.0,47,62.0
24672,Female,37.0,44,57.0
24673,Female,27.0,41,84.0
24674,Female,47.0,48,47.0
24675,Female,,69,76.0
24676,Male,30.0,15,46.0
24677,Male,18.0,19,38.0
24678,Female,56.0,36,46.0
24679,Female,39.0,25,71.0
24680,Female,37.0,41,68.0
24681,Male,44.0,17,57.0
24682,Female,22.0,42,43.0
24683,Female,44.0,41,73.0
24684,Female,19.0,86,49.0
24685,Female,70.0,52,50.0
24686,Female,37.0,55,61.0
24687,Male,38.0,30,73.0
24688,Female,56.0,39,41.0
24689,Male,32.0,36,50.0
24690,Female,25.0,18,84.0
24691,Male,29.0,33$,43.0
24692,Male,30.0,46,57.0
24693,Male,62.0,26,54.0
24694,Female,45.0,36,75.0
24695,Male,35.0,18,41.0
24696,Female,42.0,34,65.0
24697,Male,52.0,48,65.0
24698,Female,36.0,42,56.0
24699,Female,40.0,17,76.0
24700,Female,29.0,,57.0
24701,Male,58.0,24.0,49.0
24702,Male,37.0,90,77.0
24703,Female,23.0,44,46.0
24704,M,18.0,42,35.0
24705,Female,51.0,52,48.0
24706,Female,26.0,37,60.0
24707,Female,35.0,33,62.0
24708,Male,34.0,46,47.0
24709,Male,48.0,25,14.0
24710,Male,47.0,42,62.0
24711,Female,54.0,25,39.0
24712,Female,27.0,77,73.0
24713,Male,29.0,63,46.0
24714,Male,38.0,30.0,53.0
24715,Female,60.0,15,72.0
24716,Female,56.0,136,80.0
24717,Female,56.0,,39.0
24718,Male,22.0,39,51.0
24719,Male,35.0,16,79.0
24720,Female,53.0,28,53.0
24721,Male,18.0,26,62.0
24722,Male,55.0,22,53.0
24723,Female,24.0,29,49.0
24724,Male,,40,80.0
24725,Female,59.0,31,59.0
24726,Male,32.0,16,74.0
24727,Male,30.0,38,77.0
24728,Female,54.0,33,54.0
24729,Male,46.0,16,42.0
24730,Male,26.0,44,59.0
24731,Male,50.0,31,71.0
24732,Female,52.0,15,52.0
24733,Male,37.0,32,81.0
24734,Male,30.0,100,67.0
24735,Female,18.0,63,55.0
24736,Male,39.0,45,70.0
24737,Female,32.0,39,49.0
24738,Female,51.0,58,57.0
24739,Male,23.0,17,41.0
24740,Male,,22,56.0
24741,Male,40.0,26,51.0
24742,Male,,36$,61.0
24743,Female,70.0,24,73.0
24744,Female,41.0,25,67.0
24745,Male,23.0,40,58.0
24746,Male,32.0,40,82.0
24747,Male,,19,64.0
24748,Male,42.0,46,73.0
24749,Female,39.0,47,57.0
24750,Female,49.0,30,53.0
24751,Male,22.0,15,36.0
24752,Female,18.0,46,70.0
24753,Male,23.0,73.0,37.0
24754,Male,28.0,45,57.0
24755,Female,,25,55.0
24756,Female,28.0,22,56.0
24757,Male,33.0,123,89.0
24758,Female,54.0,16,60.0
24759,Female,50.0,37,37.0
24760,Female,36.0,47,43.0
24761,Female,27.0,124,94.0
24762,Male,44.0,21,42.0
24763,Female,52.0,46,58.0
24764,Male,49.0,125,62.0
24765,Male,41.0,28,48.0
24766,Female,52.0,23,24.0
24767,Female,38.0,19,75.0
24768,Male,46.0,37,27.0
24769,Female,40.0,25,40.0
24770,Female,30.0,16.0,74.0
24771,Male,50.0,64,57.0
24772,Male ,67.0,43,22.0
24773,Male,26.0,57$,54.0
24774,Female,35.0,46,76.0
24775,Male,18.0,29,34.0
24776,Male,52.0,38,70.0
24777,Female,46.0,56,68.0
24778,Male,61.0,39.0,27.0
24779,Female,53.0,26,21.0
24780,Female,29.0,16,60.0
24781,Male,60.0,21,18.0
24782,Male,52.0,19,53.0
24783,Male,51.0,52.0,51.0
24784,Male,38.0,18,55.0
24785,Male,42.0,37,69.0
24786,Female,23.0,23,46.0
24787,Female,48.0,15,38.0
24788,Male,33.0,79,81.0
24789,Female,41.0,40,50.0
24790,Female,42.0,47,72.0
24791,Male ,24.0,32,47.0
24792,Male,26.0,16,59.0
24793,Female,42.0,82,81.0
24794,Female,59.0,25.0,43.0
24795,Female,31.0,15,75.0
24796,Male,26.0,16,29.0
24797,Male,30.0,53$,85.0
24798,Female,35.0,41,40.0
24799,Female,39.0,46,74.0
24800,Female,35.0,34,75.0
24801,Female,56.0,79,38.0
24802,Female,23.0,20,41.0
24803,Male,18.0,28,41.0
24804,Male,34.0,74,81.0
24805,Male,40.0,32,87.0
24806,Male,27.0,36,46.0
24807,Male,41.0,46,65.0
24808,Female,37.0,40,71.0
24809,Male,39.0,16,51.0
24810,Male,41.0,34,68.0
24811,Female ,35.0,63,57.0
24812,Male,25.0,105,85.0
24813,Male,45.0,31,77.0
24814,Female,20.0,46,31.0
24815,Male,18.0,30,71.0
24816,Female,54.0,39,59.0
24817,Female,42.0,15,77.0
24818,Male,33.0,26,56.0
24819,Female,35.0,23,60.0
24820,Female,36.0,53,59.0
24821,Male,44.0,30,45.0
24822,Male,23.0,20,30.0
24823,Male,32.0,22,82.0
24824,Male,55.0,60,37.0
24825,Female,20.0,34,57.0
24826,Male,45.0,28,59.0
24827,Female,51.0,53,25.0
24828,Male,18.0,16,50.0
24829,Male,37.0,40,65.0
24830,Male,39.0,77,78.0
24831,Female,31.0,27,75.0
24832,Female,29.0,22,60.0
24833,Female,45.0,23,67.0
24834,Male,38.0,20,83.0
24835,MALE,55.0,35,69.0
24836,Female,41.0,20,98.0
24837,Female,31.0,20,37.0
24838,Female,26.0,38,67.0
24839,Male,43.0,45,66.0
24840,Female,47.0,51,30.0
24841,Male,30.0,49,75.0
24842,Female,24.0,19,91.0
24843,Female,19.0,30,74.0
24844,Female,36.0,45,84.0
24845,Male,27.0,20.0,60.0
24846,Male,43.0,134,78.0
24847,Male,44.0,49,65.0
24848,Male,43.0,55,83.0
24849,Male,31.0,56,63.0
24850,Male,60.0,66,53.0
24851,Female,21.0,36,33.0
24852,Female,31.0,26,51.0
24853,Male,31.0,29,53.0
24854,Male,32.0,16,49.0
24855,Female,48.0,48,39.0
24856,Male,42.0,67,52.0
24857,Male,27.0,28,64.0
24858,Male,38.0,18,55.0
24859,Female,25.0,27,64.0
24860,Male,35.0,49,50.0
24861,Male,34.0,72,58.0
24862,Female,47.0,26,35.0
24863,Female,37.0,66,52.0
24864,Male,31.0,43,79.0
24865,Male,25.0,17,61.0
24866,Male,52.0,74,44.0
24867,Female,65.0,16,22.0
24868,Female,29.0,20,71.0
24869,Male,21.0,43,63.0
24870,Male,35.0,46,55.0
24871,Female,61.0,72,66.0
24872,Male,24.0,59,72.0
24873,Male,51.0,25,34.0
24874,Male,18.0,22,51.0
24875,Male,19.0,23,39.0
24876,Female,63.0,48,52.0
24877,Male,57.0,50,38.0
24878,Female,18.0,43,53.0
24879,Female,40.0,48,28.0
24880,Female,35.0,15,85.0
24881,Female,42.0,34,88.0
24882,Male,44.0,31,41.0
24883,Male,30.0,44,43.0
24884,Male,59.0,38,48.0
24885,Female,34.0,50,61.0
24886,Male,35.0,19,56.0
24887,Female,52.0,15,70.0
24888,Female,39.0,117,100.0
24889,Male,35.0,16,41.0
24890,Male,28.0,20,57.0
24891,Female,18.0,19,12.0
24892,Female,41.0,41,56.0
24893,Female,18.0,25,71.0
24894,Male,19.0,41,62.0
24895,Female,43.0,35.0,68.0
24896,Male,31.0,46,77.0
24897,Male,41.0,20,98.0
24898,Female,34.0,,58.0
24899,Male,18.0,64,54.0
24900,Female,37.0,17,66.0
24901,Female,45.0,36,67.0
24902,Male,37.0,17,70.0
24903,Female,39.0,59,75.0
24904,Male,51.0,59,50.0
24905,Female,45.0,129,61.0
24906,Male,29.0,37,68.0
24907,Female,28.0,28,35.0
24908,Female,44.0,19,75.0
24909,Female,61.0,15,47.0
24910,Male,49.0,66,57.0
24911,Male,44.0,43,63.0
24912,Male,44.0,15,53.0
24913,Male,30.0,18,64.0
24914,Female,48.0,35,63.0
24915,Male,18.0,28$,40.0
24916,Male,24.0,,34.0
24917,Female,34.0,56,69.0
24918,Male,52.0,27,78.0
24919,Male,47.0,29,56.0
24920,Female,35.0,29,47.0
24921,Male,44.0,27,69.0
24922,Female,41.0,20,85.0
24923,Female,41.0,41,61.0
24924,Female,43.0,22,71.0
24925,Male,41.0,19,62.0
24926,Female,18.0,21,28.0
24927,Female,40.0,67,72.0
24928,Female,57.0,28,36.0
24929,Female,36.0,30$,74.0
24930,Male,38.0,24,62.0
24931,Male,42.0,44$,85.0
24932,Female,29.0,16,84.0
24933,Male,30.0,22.0,56.0
24934,Male,32.0,26,64.0
24935,Female,33.0,34,70.0
24936,Female,27.0,40.0,68.0
24937,Female,32.0,75,81.0
24938,Male,53.0,52$,59.0
24939,Male,48.0,40,47.0
24940,Male,44.0,42,59.0
24941,Female,47.0,23,44.0
24942,Male,45.0,80,83.0
24943,Female,18.0,43,67.0
24944,Female,48.0,28,67.0
24945,Male,63.0,28,38.0
24946,Male,,29,35.0
24947,Male,33.0,16,62.0
24948,Male,30.0,35,84.0
24949,Male,28.0,59,48.0
24950,Male,35.0,25,51.0
24951,Female,47.0,17.0,62.0
24952,Male,18.0,16,47.0
24953,Male,24.0,19,61.0
24954,Female,29.0,31,66.0
24955,Male,23.0,20,52.0
24956,female,27.0,36,62.0
24957, Female,27.0,15,57.0
24958,Female,31.0,20,45.0
24959,Male,41.0,86,66.0
24960,Male,64.0,32,50.0
24961,Male,52.0,33,45.0
24962,Female,43.0,35,82.0
24963,Female,57.0,51,53.0
24964,Male,27.0,42,56.0
24965,Male,36.0,33,80.0
24966,Female,19.0,39,57.0
24967,Female,36.0,68,67.0
24968,Male,58.0,25,39.0
24969,Female,44.0,15,36.0
24970,Female,47.0,27,57.0
24971,Female,48.0,36,50.0
24972,Female,27.0,28,89.0
24973,Male,36.0,43,50.0
24974,Female,21.0,56,52.0
24975,Male,51.0,20,47.0
24976,Female,45.0,29,59.0
24977,Male,45.0,57,76.0
24978,Female,46.0,58,43.0
24979,Male,23.0,19,69.0
24980,Female,37.0,16,70.0
24981,Male,49.0,21,58.0
24982,Male,27.0,49,46.0
24983,Male,48.0,19,59.0
24984,Female,51.0,18,56.0
24985,Male,33.0,53,78.0
24986,Male,60.0,35,44.0
24987,Male,31.0,34,50.0
24988,Female,39.0,15,69.0
24989,Male,42.0,33,44.0
24990,Female,41.0,26,34.0
24991,Male,62.0,30,
24992,Male,53.0,43.0,17.0
24993,Female,34.0,68,96.0
24994,Male,57.0,66,47.0
24995,Female,48.0,27,56.0
24996,Male,29.0,58,68.0
24997,MALE,30.0,21,46.0
24998,Male,39.0,36,46.0
24999,Male,46.0,15,46.0
25000,Male,37.0,36,53.0
25001,Female,43.0,15,46.0
25002,male,46.0,75,70.0
25003,Male,41.0,19.0,67.0
25004,Male,26.0,23,69.0
25005,Female,,73,83.0
25006,Male,60.0,32,10.0
25007,Male,24.0,91,75.0
25008,Female,50.0,35,68.0
25009,Female,39.0,65,85.0
25010,Male,57.0,39,46.0
25011,Female,18.0,58,53.0
25012,Male,42.0,24,53.0
25013,Female,40.0,17,57.0
25014,Male,42.0,,45.0
25015,Male,26.0,17,72.0
25016,Male,40.0,37,27.0
25017,Male,41.0,18,72.0
25018,Male,35.0,150,91.0
25019,Male,62.0,32,56.0
25020,Male,28.0,15,63.0
25021,Female,66.0,18,45.0
25022,Female,29.0,85,84.0
25023,Male,39.0,21,47.0
25024,Female,33.0,20,74.0
25025,Male,40.0,37,40.0
25026,Female,52.0,,55.0
25027,Female,52.0,45.0,59.0
25028,Male,39.0,57,83.0
25029,Female,45.0,73,57.0
25030,Female,22.0,17,46.0
25031,Female,49.0,24,77.0
25032,Male,50.0,96,74.0
25033,Female,55.0,37,53.0
25034,Male,42.0,22,59.0
25035,Male,65.0,41,38.0
25036,Female,27.0,16,85.0
25037,Female,32.0,48,82.0
25038,Female,69.0,23,28.0
25039,Male,48.0,27.0,26.0
25040,male,23.0,28$,52.0
25041,FEMALE,31.0,23,71.0
25042,Female,18.0,59,56.0
25043,Female,18.0,38,54.0
25044,Female,39.0,64,84.0
25045,Female,21.0,29,46.0
25046,Male,43.0,57,100.0
25047,Female,33.0,33,65.0
25048,Female,39.0,17,65.0
25049,Male,56.0,150,75.0
25050,Female,47.0,17,25.0
25051,Male,46.0,17,18.0
25052,Female,30.0,15,42.0
25053,Male,29.0,52,71.0
25054,Male,47.0,60,42.0
25055,Male,44.0,47,73.0
25056,Female,38.0,29,69.0
25057,Female,54.0,25,35.0
25058,Female,51.0,16,59.0
25059,Female,54.0,17,38.0
25060,Male,45.0,72,49.0
25061,Male,18.0,25,30.0
25062,Male,18.0,28,32.0
25063,Male,31.0,15,64.0
25064,Male,20.0,78,65.0
25065,Female,22.0,55,70.0
25066,Female,24.0,21,32.0
25067,Male,18.0,50,71.0
25068,Male,66.0,37,74.0
25069,Female,35.0,26,64.0
25070,Female,37.0,38,79.0
25071,Male,31.0,95,86.0
25072,Female,24.0,16,57.0
25073,Female,64.0,57,23.0
25074,Female,56.0,44,26.0
25075,Female,31.0,19,70.0
25076,Male,18.0,41,57.0
25077,Female,49.0,98,60.0
25078,Male,44.0,71,66.0
25079,Female,28.0,126,69.0
25080,Male,59.0,21,39.0
25081,Female,40.0,102,64.0
25082,Male,18.0,15,19.0
25083,Male,30.0,53,77.0
25084,Male,45.0,44$,73.0
25085,Female,38.0,46,100.0
25086,Female,20.0,23,24.0
25087,Female,59.0,22,20.0
25088,Male,20.0,28.0,66.0
25089,Male,25.0,22,87.0
25090,Male,22.0,52,30.0
25091,Male,25.0,23,64.0
25092,Male,43.0,57,44.0
25093,Female,31.0,55$,56.0
25094,Male,39.0,58,88.0
25095,Female,40.0,32.0,40.0
25096,Male,49.0,47,31.0
25097,Female,45.0,20,57.0
25098,Male,60.0,41,59.0
25099,Male,40.0,50,91.0
25100,FEMALE,50.0,36,59.0
25101,Male,57.0,62,60.0
25102,Male,44.0,120,100.0
25103,Female,23.0,33,52.0
25104,Male,27.0,69$,45.0
25105,Male,42.0,15.0,49.0
25106,Female,51.0,27,53.0
25107,Female,49.0,18,45.0
25108,Female,35.0,113,70.0
25109,Male,32.0,,73.0
25110,Female,47.0,21,65.0
25111,Male,18.0,18,44.0
25112,Male,52.0,24,20.0
25113,Female,47.0,29,27.0
25114,Male,62.0,23,37.0
25115,Female,19.0,34,60.0
25116,Male,18.0,29,31.0
25117,Female,48.0,42,29.0
25118,Male,34.0,35,71.0
25119,Male ,,42,49.0
25120,Female,34.0,20,82.0
25121,Female,51.0,15,26.0
25122,Male,57.0,20,54.0
25123,Female,28.0,82,68.0
25124,Male,35.0,15,54.0
25125,Female,39.0,18,87.0
25126,Female,51.0,17,32.0
25127,Male,52.0,59,44.0
25128,Male,36.0,25,73.0
25129,Female,45.0,45,51.0
25130,Female,38.0,56,64.0
25131,Female,25.0,30,88.0
25132,Male,51.0,72,75.0
25133,F,43.0,37,85.0
25134,Male,33.0,124,64.0
25135,Male,47.0,32.0,51.0
25136,Female,18.0,40,48.0
25137,Female,37.0,20$,38.0
25138,Male,38.0,55,59.0
25139,Female,51.0,96,63.0
25140,Male,46.0,29,59.0
